s1,s2,s3
0.882435593150373,40.9589740790484,27.1195410026502
32.907546261982,-27.2687513740936,-9.29530493880318
-26.9087803217306,-42.4389838682153,-15.6839818707459
39.6848804582622,-29.4314055920113,-8.63624650974229
38.2608423823155,-28.7670519947518,-2.2779705397241
-28.3230467975569,-8.39904379578718,38.6537152949858
3.4150146478809,-38.0710621494822,0.687946044216529
0.832115623173199,-38.7101093423082,18.7024311250989
5.50457364121374,3.89769055279431,8.91984490169951
-11.3673185267921,-25.906316106317,6.0681124235194
2.41505743016725,-22.1377092347357,13.181591632
29.0167349518533,-31.7500288331404,-12.1771362875195
-11.1477127314557,-34.8443253659506,2.92788082153126
11.3123363213905,-7.41677214010326,-28.6547335778618
1.21657791942285,-39.1579421700315,19.4991735083856
27.0196536111545,-34.3760845100641,-2.46351025458376
-6.01330604381435,-38.9815827637973,11.1395798085311
-25.787815324213,-44.5672676166422,-12.9174626393228
4.95603498555636,-25.5584912463914,24.3728426374328
27.8403078871559,-35.446814451734,-7.22531385555021
-26.5334886931048,-11.2847635225506,43.2024472038568
5.28419600915851,-25.9256186760245,28.0818393463794
-9.15338761055292,1.82116383606403,-14.2003906290413
-9.06007189290517,-30.9402519821289,3.62473644306655
-10.9813506962914,-26.8818931364586,6.5217851488554
-12.4520657093951,-0.127373398706596,-15.9065010437308
1.77010169093364,-38.8134260546293,18.5580340228368
-1.87259070323218,-31.8264473234345,10.4093400628366
-48.4523970321353,-24.6646109264099,-6.28230449923147
-1.28934511043543,-38.6216075333527,17.3741006266945
-9.56030579841133,-29.1890620875969,-1.37425755987997
27.4433681195219,-34.0108858280501,-6.1506775645416
-6.11003784876699,-41.8246295046641,1.41028139508187
-1.35404300445396,-38.6115817425107,14.090090358911
-10.4254110686555,-26.3287065765033,2.57540832144674
-1.43692004307017,-25.3670477822913,9.71995149636354
28.8015474005249,-33.6995631482597,15.2450242516257
2.46345339804862,-41.9060455727155,17.44425704084
-10.1178479502192,0.414466089190348,-15.0303802598375
4.86608730786714,-26.074768147425,24.5406792328177
23.9076750798921,-34.6602033155259,-0.778667989170772
8.59809288381869,-22.7344052800312,30.5017449585983
-9.15868733073155,-33.8854852837416,-1.48309597912592
37.4563885744047,-27.6679877324607,-16.3226693468694
-10.1465496798034,-25.5569307342063,2.50629711059608
-25.3264424140564,-44.9546150230246,-17.0713832018141
4.00052036057374,-20.3372498320537,38.5503181198185
36.376845618732,-27.1556687004205,-12.2803480373264
-18.9916431311104,-48.3883616094673,-16.4732996723142
-18.924254188413,-48.3405269511068,-16.3815631817355
5.17534511484562,-42.3707699539623,9.11194621260132
-1.37708362679356,-33.1234778939096,10.6431886939459
37.8044864767008,-27.2563403745521,-8.99433295611233
-36.9070265209787,-10.8462501181969,-20.0203793471454
-50.5016891064387,12.0098232606044,-12.4195454512342
-14.6156602826243,-49.1166995800491,-18.6556268976597
-25.3638228450328,-44.4966616134391,-18.1873229642155
-10.2286492724593,-32.8785432636582,11.8934693019328
-2.45601481862516,-30.2201893632969,17.5817796898565
-9.44711827571153,-32.4603403362785,-0.570116403507643
5.09051389875418,-18.4643512054207,-19.9601425358578
11.1709972420902,-6.87090179006845,-29.4062205230396
26.5078047244994,-30.6949350138114,-2.23943169314841
-0.237716006878856,-20.1375788912926,-2.92609866968986
11.8876120439126,-9.6632715600274,-33.6248848985641
-28.188347958157,-21.1105441998974,43.7803673533595
-4.37060131731776,-35.8000225867121,-2.51521750567253
-12.0093727648674,-29.10716459627,9.10167612702579
4.68620800487251,-16.2243786535723,39.6789578659045
25.9674765752956,-32.6292566888204,-5.46454112375579
-30.5307559450677,-11.8015003233109,48.1996200063754
-23.096308781759,-46.5995039959376,-10.4539540299986
1.69075225528269,-28.7421513270901,22.9047579687147
-11.0125090590236,-52.4934879900111,-23.5362518047402
3.41800409813175,-28.6147052252085,28.3552639018405
-10.3254895508903,-0.796560116915688,-16.4770397041841
35.4786051820302,-33.9654788264778,-8.08986777092503
5.10709727701692,-18.402288116641,-19.9963871546908
3.82126914020043,-32.5869645206931,20.5510356663709
-6.21627189408398,-37.9531457228789,11.0998778659845
1.15833262397351,-23.7662748583269,11.4371356717771
-35.1764028767957,-10.329847715908,10.278204656441
-3.67950251353253,-37.6746535848216,-3.245496306255
-6.71592247875309,-37.6524299924126,11.8724973359689
36.8236381036391,-25.3579082366897,-10.9585105027534
35.9957528650648,-28.3276046648082,-12.7101617232889
30.7088386149856,-26.2179715962306,7.48886395305528
9.11910603803837,-15.7082636408858,36.1361608343664
4.77723274210819,-32.7574175473567,11.0147495819213
-5.99754413722899,1.48194726438449,-11.9018982939761
28.7534607299986,-33.4178676278342,-7.48405610592939
-31.891881039177,-10.2276376578965,39.9942954519241
27.4740033872224,-27.6086912275798,-0.522639536550377
29.2073353807422,-34.2251991639965,9.26801302465721
28.7706633669486,-33.7760780876814,4.77485402264974
-33.0551528023731,-5.81678270636352,33.1754925278332
-16.2419721204957,-48.3354545397375,-18.1679036097335
-27.7848847875784,-18.2997627733738,44.2385708162092
6.16508605502507,-20.0384918021691,35.3181042502121
10.7638097474081,-14.9296028108973,37.343780253896
26.0785373450529,-36.7352605910714,-6.26216609638117
9.59905050151847,-19.1841990155249,32.939029733354
3.07681025084196,-29.3158139098052,28.1916275917452
-10.132040756232,-51.6351371394197,-22.5363559102641
29.8295307114195,-32.1921098879729,-10.7813330543912
-25.5492583581301,-48.2633388538804,-10.0142552941324
4.1014941375619,-20.9061003567822,38.0284991740818
11.5524937120525,-10.3044546570424,-27.0053306932601
27.6959947573843,-32.049781300797,9.20069147344641
11.481887332742,-6.56105352866208,-30.1780099272853
-8.7312034280463,-38.1631179056554,5.64503373993146
0.506376974794162,-19.5839127230757,8.64512112244778
-0.359254710030639,-20.4672356582697,-1.20286612320497
26.6973840876342,-35.5747203718999,-6.61236456899416
-3.60885598986654,-31.6011691935501,5.36623334955515
1.22377953617507,-38.8918479570063,9.26965463965031
-1.3556010920814,-26.9437275209792,12.3120419108961
28.6508443081751,-32.0110942290615,9.46260985446001
5.7798052933912,-14.5378283767503,40.015357919225
-14.2004892989464,-49.4868006848503,-20.1735971914256
9.30407288116821,-22.3998253485958,30.2027400235494
25.5275762886577,-28.7095822509494,-9.90250648740189
-27.3324406548209,-45.5136530226092,-14.1083572309175
27.3368005955965,-35.1090147263288,-8.12798786157948
10.0115555840074,-14.5024832663782,37.5584072853285
-5.20525515754353,1.64051557633685,-11.382720230407
26.7098300793799,-26.3367413398901,-1.07639099590362
-1.93604641342338,-20.1400923237822,8.68422498747253
31.7848815990812,-25.1277419493118,-7.83006099659062
27.0506283694201,-24.7150496100261,-7.50211655535407
36.5333395531357,-26.7791675117866,-17.998223500811
29.2166875154306,-28.4379751931126,8.48245167277604
-17.5234241935614,-48.7137012806094,-15.1774678732373
-26.6784707076276,-3.26318894724488,-7.50478654039821
-37.1409797166145,-11.8376376840013,-19.1555487845613
-5.22223762340747,1.75192338372309,-11.414678173491
-38.6874371436057,-33.4793134329576,14.1037536017016
-2.91652985409009,-42.6340423450033,1.04328352014305
-9.70996949800042,0.951971499214674,-14.3188269028483
26.2172392874917,-35.5490048608917,-2.98730274341226
7.16491737006849,-25.1153060806188,30.2142345149005
-24.5727219080624,-45.5093173034092,-11.4282320198486
30.1711108330477,-32.6845254711475,1.15609519173517
27.4475672448308,-25.1742704667077,-1.01139164869888
36.0724162427066,-34.4044994158698,-6.78009760121959
-27.7164948355474,-45.5042403024943,-14.8509241285472
36.3927315727005,-23.5578538465282,-1.01517259024247
30.5547457752616,-35.9113462049922,-7.14593868456105
-8.72603052859071,-49.7358405654294,-23.3094536865621
-7.84959715546024,-39.6697411395303,6.59869296060104
-7.78670679676565,-34.3662734648308,0.737693089702534
7.40623251112302,-25.6501723996874,28.811541519531
35.6851315859513,-28.1242841360759,4.58147650712591
-25.8849205456372,-42.9770418629312,-15.0577133981073
37.2582777147333,-27.3357847267118,-4.14215807238844
-35.1597630062085,-10.2222451176346,10.3786051248528
33.9458163996595,-27.0213799797013,-13.1783843594303
12.0813303316462,-7.66417619062196,-32.1802407097869
35.4199234204064,-29.5447945630547,-16.5135499034226
37.0551089343283,-28.1693706231439,-9.99533416783012
-28.7961427741556,-5.34097680442835,-10.6842953126042
-27.3278934223531,-9.60910675657791,39.6347336467624
26.7547998220039,-29.0006639739777,8.85944544891284
5.74092537892944,-16.5408926769236,37.2800539826043
-13.0924786394836,-28.731555942348,5.86369113921732
5.35556690602524,2.63099018781791,9.18359803556499
-7.102873459626,-29.5426725924481,6.54204391452604
-2.58950764351405,-42.6813892321551,0.0846852598412345
5.07894682629159,-18.4081071061896,-19.92570365944
25.3764093540896,-29.4213106603611,4.85176631081687
28.5956509791786,-26.5072926602376,-7.03360198899178
1.38585980420146,-22.2316828507539,11.5947640439819
5.31972452858253,2.39668311261496,9.21282942295867
-25.4420118820441,18.3807241924688,24.398625434683
-23.0019574085424,-46.6291955852596,-10.2050524534785
-7.3797954591535,-32.932607983368,-1.37151100254836
-1.31067567805686,-38.9904607121154,12.6103475089379
-9.32281878559906,-33.6043288093668,-1.2817435663349
0.851018406256065,-29.292794359636,14.3925180694951
28.5310797044419,-32.7696898966221,-11.5448254604122
-10.5700285644983,-27.9684688046052,4.91666665569955
33.613391059155,-27.067151697761,-10.9161047350435
4.89964770125587,-38.8183799831087,17.0721473565568
-6.32520895482494,1.73665791365831,-12.0909548410618
26.3845974887112,-35.5335179959037,-2.84596404245962
-38.7341002908557,-34.038955618773,13.4968024638708
-6.43152560146758,-28.501786527211,-0.834114884596335
-20.7549534813673,-46.9699480823884,-17.2561521673677
7.92939219012111,-9.10370330118584,-29.7289032614501
-41.3091430846247,26.5507102449167,-14.967456885235
-9.28821128150618,-27.1147510956093,6.81923683558062
26.0741969853758,-31.6931876747779,-0.207798327859317
23.0936320309188,-32.620657173625,3.71054194099026
8.57972261555223,-17.6770507050596,35.2944113161725
27.6639169838101,-33.8080133501256,16.5733134801375
-5.27787110532354,1.69626304389988,-11.4443883570279
1.64239848186945,-37.009525177573,12.233524884384
38.0190023120143,-26.634989239445,-0.895538136915369
3.30467898255827,-28.9277769452611,26.3372786780758
35.1864383116832,-24.6588166877452,-6.67255147221209
-11.9836216079443,-28.4339150265244,7.98825264344625
-26.6784428036059,-6.10249820198177,38.7677478395639
35.5210070170355,-35.3510831738268,-7.92453314750119
-26.1543135309161,-7.6010149145218,41.4048225252342
5.73611104820581,-17.1239140092751,41.2334835161121
-20.2695032393085,-46.3980925216422,-16.3588337164939
24.0949118058816,-33.6783692792858,-2.79498278140785
-8.7275763072825,2.12156707363195,-17.0010468064131
-25.4987714612434,-45.3253166240988,-18.370449910583
30.1974746922961,-31.8428797393314,-4.28275670129893
-1.8571717176801,-31.8168239305481,10.3000622358425
7.38760258193895,-11.4762948822408,-29.8698939762912
-3.57447197373323,-37.4287050534116,-2.6418644040092
-13.5937822572709,-49.6232259623584,-20.299062015268
1.00166138397197,-39.0018740985994,5.70194161396066
28.1641662684236,-33.8739193384433,15.9799575916275
10.368701389845,-15.16753849402,36.2686928400207
-30.1810908246941,-4.63970708793171,-2.84722688916792
5.08223813853229,-18.3828438703593,-19.938416161266
-1.65569694036848,-20.3066415311544,3.39419283164273
0.546929240056864,39.775460268265,28.0181992405631
-5.21164451968669,1.73606235223991,-11.3907217986549
1.16718199511801,40.8975934091828,27.230994824717
-28.8649833161927,-16.6960472619727,43.9683796141413
-3.22102912820602,-42.0976444524411,2.94571626264213
1.06257205019204,-43.0156039964072,3.47301422561651
10.2939533383755,-8.98400425211136,-25.1779058477951
-9.8112304758149,-33.5636244272133,-1.20255576885408
26.8938951485596,-26.563719287742,-0.90192782328472
40.3530734604064,-25.6218270833733,-5.25478132666093
11.7465810728165,-9.18246430073108,-26.6380375317372
5.73056910283873,-14.3530092948184,41.0821229813362
11.3216688111756,-7.57130332887019,-32.2693596698252
-29.0161079298291,-8.24877655375572,37.3192785214314
1.20525264442499,-38.9671829115448,9.21745071606019
-27.5869073068531,-21.4488707721851,43.5426053386955
0.766653029698082,-31.7179751349953,22.2579772933684
-25.392258065718,-47.0002743102855,-10.424594325256
29.4258328605441,-19.7295853007763,0.257005404860699
36.3592271323924,-26.882838852387,-2.40444833693518
11.9062569296994,-9.10412263843344,-26.4998335788533
-30.5474340257677,-11.7622073980722,48.2665633836962
-31.5607623880656,-9.16737614575052,40.4057197576907
2.41535585956927,-28.2135516704095,23.5479076498177
-3.16024093003186,-25.1330667508629,1.00743572746848
-26.224720684512,-44.4184878593201,-13.6114293240802
30.2588237537047,-34.2387933599571,4.47266833206208
29.3230278271621,-33.5502855578982,-10.0039597798442
35.3699269161539,-28.5288771835962,-14.8156891499725
-28.2611820777382,-20.9870085659259,44.4993657866633
-32.3868867548262,-7.7851539266731,37.3702493102031
29.9549573006392,-29.7129966529744,-12.1213782586194
25.124273767471,-33.347992286548,11.8727440356109
6.08391182151109,-31.3003202985056,13.6092477951473
-28.7394817056147,-16.9037959117198,43.9658297373549
-11.2185575921629,-51.6589562385809,-24.8983705419897
0.78899136915287,40.4767107766275,27.6909698994778
-13.3470897071465,2.89634097683374,-14.6460897092306
8.20207343254565,-11.9721813728034,42.0625014285355
-14.8617639130358,-49.0811525207492,-18.5830000056931
-9.14169072382402,-1.3334125626566,-15.5082943436758
-12.1202638173808,-32.4513695086503,10.4238157800489
-26.8341283322245,-42.3534733805091,-15.2323083538453
-0.826061301972607,-18.8668824459434,5.95351864029929
35.696942291263,-24.4544782410902,-6.2411054612028
27.5181098491186,-25.6120627460527,-0.70751579209728
-37.9630987382445,-34.0435730593357,13.7720511131989
37.1353632640676,-23.9078930070762,-1.69347098422468
34.3428158116445,-29.8284020243325,0.377068517174262
8.7252479603387,-17.3770509498662,34.9091855032396
-12.5581105820584,-52.64520331338,-22.7001224851985
-10.5157834730935,-30.5838452791032,8.45866341107711
-39.9621094506212,-35.27210366531,13.3587735260603
32.6774120262535,-27.9519275774562,-8.48805647458986
-10.8642845931241,-26.3385491506373,3.02884536786106
26.9495386775348,-25.9284383873027,4.20859621140013
5.14531563621354,-18.4179149198395,-20.109978234081
38.9472753861188,-25.5353815546902,-11.8044997324465
-26.516487493025,-3.27209342429199,-7.28983891850084
27.6706266085837,-28.8239709462847,-0.112276808501063
34.90705909566,-30.9750526766184,-12.0108453226615
4.10482904994567,-18.560702723944,39.8693449080916
6.67396905315708,-22.21351577368,33.3639425218151
30.9196985928025,-33.7781875557002,4.42957383383557
25.5675180697324,-35.9638262994391,-8.35363095059983
-24.6654181430406,-45.5042930634265,-15.7513699472965
31.3468322014125,-25.7901590948318,3.25074491817587
-5.71531736987008,-41.1909247255594,8.60339572963621
32.8111771111025,-27.249769575045,-9.76725282549954
30.6960930194333,-28.4177218873619,9.96610278769231
-32.8666544092557,-6.52689835664144,34.182158918352
-38.9319954846109,-37.9871164822559,13.4555527319453
-7.04316175767372,2.12653651293264,-12.8884373241821
-12.4004615174186,-50.6750938373772,-21.4319691966706
-2.96594555572369,-31.4414572746078,5.02780484331979
10.7179691985571,-10.4426426943447,-26.3086222551098
7.83658166087395,-13.553091453445,39.9449062737236
34.9595813494901,-25.1523210746655,-6.66899723730776
29.2663591823593,-33.6498886080217,3.84078363147182
18.8554258360176,14.2365006637269,22.2160513292376
35.572884785681,-30.2028773317147,-5.79184913674183
-13.9729725329914,-48.8623913273736,-21.2578549616484
-7.79044833153274,-40.7428572786585,6.84606728258779
-25.8160963701178,-42.5616538253828,-14.5897456417116
-5.17203529385182,-41.0700355831079,1.13763991806768
8.21877810916985,-14.6352475858839,37.0067294563121
-25.5658349838774,-42.7699101575586,-14.8308864355559
27.3192691875177,-35.2407911585269,-7.90473610822034
22.8301124638563,-34.2239200293161,5.29468124411914
-11.1929711023101,-30.1349414803423,2.73831941280356
-7.00484219931936,-38.93036892582,7.72304720379845
-1.04121656313876,-39.8727470043435,14.3450127889631
34.2109021028278,-33.6273405229725,-9.80189578264446
-30.166463526758,-4.64049476255126,-2.85081287450087
30.7224643414369,-30.8315856136725,-12.5416620852131
7.61740297709077,-10.6237982246875,-29.5282412895675
-37.6644673598704,-12.5185644155785,-21.8166226937165
21.2550420756693,-35.7129966392767,-5.98474636963722
-27.5792991096814,-10.0552836186496,41.5317061045467
23.6362911726818,-33.2470563505012,5.02859648318297
0.236715708110971,-29.1486012721356,18.2445402552507
1.3711425745927,-20.0538048901616,5.8556443148273
-15.9963348621152,-48.365572180944,-18.4711707587264
-5.89938227602857,-22.6383691081455,-1.30288443376632
30.171438883085,-30.0080619737169,-12.1371384917606
-36.8962481695476,-11.8253939875783,-20.5159847294906
34.9298957931405,-28.8628945904389,-17.0956227410127
-4.19711101455783,-41.2751424795316,3.38167473859709
8.26432662052576,-18.3379298277177,34.0485306340542
28.7192893854742,-32.2729350325589,-11.9516896504618
2.11490991060577,-38.4659793298715,19.3281802464202
-23.9652047602989,-2.70020431660321,14.5679135859145
29.247208071381,-32.8429835140591,12.322240322533
29.9956705684412,-34.377929269624,-7.45623146229739
7.76114581114793,-23.8374159284157,30.235374318692
36.3095536841346,-24.02443257717,-10.7840917952524
-11.6203419854538,-32.960859838752,4.75478398675182
-10.0689228722423,-51.5657398605532,-22.2258800026223
10.6892349216432,-10.183142946892,-32.5990281008158
8.57267992387371,-7.90482715646494,-29.1659387119623
-37.5954557989905,-34.8610760410213,13.3370563774446
22.8831425027894,-34.3547851170576,-4.97323292688802
-1.73342945679568,-31.3166351799939,13.0405921958531
-19.6184343208259,-47.4591256918119,-15.5503079507143
26.6566591264459,-25.297922822986,8.63530133232529
10.4994486728322,-16.5995584149591,36.632529880263
6.09650908278856,-22.9425671649849,33.5376478646174
30.8102484160629,-27.8050807680541,-0.0933515400330281
30.9218418892305,-32.0361302137183,-3.30914802889556
29.3011729252541,-34.2931641947514,9.21260723702268
0.313252907173602,-42.7086125922334,16.0636658523231
-28.5609621265417,-13.6909889625613,42.8838251759523
3.89440141237091,-31.8098881835168,10.7926914257148
-27.9420088209451,-8.23067556250656,41.9672036628867
-1.52545671143757,-27.3109920659303,12.1277787318832
8.75434715392695,-10.9234675798103,-31.7797522161597
-11.9975001965199,-50.2851657336367,-24.7179337858335
-37.8021182044333,-33.3929091351193,13.3813711832818
-12.0664491102866,-28.7079038175341,8.115281178574
1.23874683507282,-23.1238518772233,8.29761247947852
6.89157233049282,-22.5556112489866,32.82396230472
6.80173454753098,-25.9057239740873,29.7040965176824
7.42993766335065,-15.2667693999169,37.8621488692903
4.2083712536129,-19.3629959187235,38.9287894182756
-3.73733789078824,-35.6376639091926,13.8054330510111
25.521603245989,-36.6295783696083,-4.28625944367354
-49.9483802065531,3.45584347467859,-14.8838793263514
24.0131975517075,-33.5107396828116,11.9150810456792
-10.8122665706021,-27.7735292323241,5.23640058534723
8.43831044925217,-11.0584454658427,-31.7301251220402
28.9081594591466,-25.7205145790275,-2.22858544833402
-28.6478798036091,-7.66818600367191,37.7613848511466
5.98852698543729,-31.3398034057704,13.671206178681
-11.1647504596256,0.25232645562734,-14.7337630783185
-25.0626386904364,-5.23455702206159,39.8463053936997
5.18747012702244,-42.335994428769,9.53052748364196
5.06468520261877,-25.4098467227407,33.7673332254835
-1.90360798170604,-29.8848965490344,18.7649415540338
4.84320855243436,-20.2130749740834,36.7207922275418
29.9749858868601,-32.645203290795,-10.4385956201593
-24.4434972286309,-11.9184651657246,43.7107295977138
23.9432457281804,-31.2609109152424,-1.93381952984917
35.8331691281927,-24.6857107425403,-5.8653087174453
36.0571282012093,-27.9738024617913,-12.6385950682883
40.4029640220439,-27.4230830004375,-11.8431138523386
-28.7806765060929,-15.350522141109,43.2542559058975
-27.1416385398023,-2.8649686314591,-7.12128569214239
2.31414825068575,-25.2550120223572,11.9813440827668
39.8573470373581,-27.92601978078,-11.9147864277495
32.6822916194926,-20.9181596184291,-0.0905749773656966
10.8760922334595,-11.6324513416735,-31.7646163567822
4.73120598762719,-32.4083661867067,18.4076820713759
-29.3956052365687,-13.3920763054058,41.5473205422734
-0.550701640762301,-22.4577313270856,2.91654747670102
34.6573463235911,-26.2195681575206,-10.4396784118336
-10.7721282620648,-31.7753956905846,10.9224452655653
-9.01120031223499,-30.7248594728741,3.8457541615859
-39.6036839802647,-35.6587946247236,13.4026089934519
34.9941019313643,-30.2877822061234,-12.9126221616527
3.9991297126712,-37.7591403134039,11.6606464357669
6.77831506055275,-24.0343308417594,28.5867677801764
3.81925003941251,-18.3199014796428,38.7020140710462
-8.56125693951562,2.35948660311488,-13.5506218200395
2.85694662310717,-29.9978232693416,26.4816372310682
31.5048096315195,-27.6165034474835,-0.525781502453648
-1.69781323961275,-33.9776914344846,11.9078208537719
25.7338044855655,-25.9272646155107,-4.70220945696054
-3.05674017261308,-39.6547173561838,12.7576645385985
-6.98386513121444,-24.9560449014775,-0.654264621566858
30.0560432997361,-21.0275152717778,-2.1362255661537
23.5223858847056,-33.4769764306606,7.02168716133196
-8.94313428129952,-30.8071956546656,4.02205963658403
28.6911278991068,-32.4137252240291,-11.9593246309706
-0.878516232956476,-39.9317966169745,14.7058690714175
-27.8037627828078,-7.02934266938247,38.5138042206556
-18.8039268638787,-48.731698183528,-15.8515401349163
33.7365881322844,-20.2425858537188,-1.34982124508391
-29.4760824707363,-12.7785373469707,40.879871500848
24.609620430753,-32.9614716605504,8.90700870863916
34.7322929279203,-28.8080647057363,-11.6772313404545
34.7100444298626,-25.1069230419929,-11.1986480902691
3.31370812787636,-44.1205856933433,0.795712537645019
-9.48434363551104,-0.790643362949244,-15.4558160593527
38.260001558173,-31.0639990874977,-7.55608319211487
11.6245558207002,-12.8832184054065,-31.1649821610506
-21.5443128544011,-47.0027274117069,-15.8530192858935
-3.42828464479691,-38.4912576436329,-2.59297163921938
11.4496858711873,-13.678790816405,-23.7970198514626
30.1028004391717,-29.0531975724157,-1.50253330661524
-1.68015620358704,-25.9019529379724,9.92496188978973
-32.0034112579357,-10.1193921925431,36.7325324229635
-27.153525038687,-12.1816012843076,41.8802866655975
-0.882049771872244,-32.2770860740459,18.8741870844761
-12.3873391362735,-50.7803964534237,-24.0912152821794
1.52427009643778,-22.2576983347812,11.1878226475022
5.76657257663879,-32.4763337300969,14.4090475662795
37.7273708343727,-24.5344252772909,2.40446497227387
5.13950965178954,-18.4206046203837,-20.0889789938964
5.0898545608945,-18.4397727552297,-19.9539635192374
-20.7505265817422,4.84747931494632,-45.8655680952078
1.95523136562391,-42.0290610434531,0.748941541760473
-27.8648709947619,-14.6928946233231,41.9960233586327
2.98833270528096,-24.8515308979593,12.4219634175827
-26.4241924006545,-18.965410825734,45.822399576446
5.34808645560051,2.57488145679775,9.19074642531183
28.8033501424219,-32.4684411016373,11.8292116856852
9.82289402614762,-19.9177961007481,32.9183936367898
5.88502746473918,-13.85102543794,41.2505603478797
4.7787318592004,-17.2056302090495,38.8566678607567
29.4709657078988,-28.2588449812925,7.6641118564132
35.6695057378175,-18.7964444496101,-3.30090963004092
-30.5782145434033,-10.0557727169048,39.0487687365509
29.0021051676988,-32.3273693977647,10.8210747243964
4.87570795034504,-36.2328272662699,17.5827398506947
26.9543653872015,-32.4812304400391,-1.96784016015126
-9.61868942237374,-0.964945927123356,-15.5943095665456
6.29371485270137,-37.018588033619,6.45241254999412
-26.0055067648335,-43.0479724994462,-15.8699120915824
1.63169137675736,-29.7636735596556,23.2194446921386
-28.901744316743,-15.0575323583228,42.5804624061065
0.223297678491822,-21.3627308651263,3.29370593391694
-26.7874249081754,-3.37126997375277,-7.1926482894509
35.6965682598341,-28.333412014508,-12.3801321951303
-5.64596799790736,-39.040278825617,11.7496496763075
-10.2658135647871,-0.250096259140497,-16.4172912901742
28.353419782356,-29.4979913766629,-0.343207151131306
27.5827596491441,-27.8566963352416,4.52882107682197
-10.5889353709808,-50.8939523672948,-20.9750100735025
28.7787647897451,-35.1894455276789,-5.92494680953303
-28.266781133501,-45.4714928793052,-16.1789073506385
11.7980987526534,-38.8910656491899,0.46211686526087
28.3128185130247,-33.4054129286024,13.6614625516877
-29.67773260017,-12.4093727703225,40.1207846944797
31.6139014255177,-28.9751485345898,7.32936873460692
4.11158641598952,-40.054464805736,0.555389843659907
-30.5036201523388,-11.9273329512647,48.0482909349497
6.74800064331448,-37.9803361967699,4.79852902276421
-36.7455626841461,-12.0186532979439,-19.8550180033073
28.7695431639997,-27.1053064116545,-7.05550742939659
-7.99640861423508,-33.7976837904537,0.287174222502628
37.4218693669559,-27.8705175365395,0.125246888865919
-8.7260035846942,-31.5389793975641,-2.12288481052837
