NEUROG2	2.000000
CALB1	1.866025
VSX2	1.866025
EN1	1.866025
ETV1	2.000000
EVX1	1.866025
ISL1	1.866025
LHX1	2.000000
LHX5	2.000000
LHX3	1.866025
GRM1	2.000000
NPY	2.000000
OPRM1	2.000000
GRIN2D	2.000000
NOS1	2.000000
TACR1	2.000000
CRHR1	2.000000
PACSIN1	2.000000
FGF12	2.000000
NXPH1	2.000000
SYT7	2.000000
PTPRO	2.000000
DLGAP1	1.866025
GNG4	1.866025
HAP1	2.000000
SHISA8	1.866025
PCBP3	1.866025
ABAT	1.866025
PCP4L1	1.866025
SYNPR	1.866025
TRH	2.000000
ADCY8	2.000000
CTGF	2.000000
TMEM132D	2.000000
BACE1	2.000000
CACNG2	1.866025
ISCA1	2.000000
LPGAT1	2.000000
NAT14	2.000000
DEPTOR	2.000000
SLC22A15	1.866025
PDE4A	2.000000
CACNA1I	2.000000
FRYL	2.000000
SURF1	2.000000
TRIM9	2.000000
KCNC1	2.000000
RAB3B	2.000000
CDK17	2.000000
RGS17	2.000000
ABCC5	2.000000
RAB26	2.000000
VLDLR	2.000000
CACNG7	2.000000
INAFM1	2.000000
BRINP1	2.000000
PIANP	2.000000
CPLX1	1.866025
SHISA6	2.000000
DHRS3	2.000000
GRIA4	2.000000
NRSN2	2.000000
CDHR1	2.000000
ABR	2.000000
NRN1	2.000000
NXPH4	2.000000
CDH4	2.000000
CHST1	2.000000
SHISA9	2.000000
EOMES	2.000000
NMB	2.000000
LY6G6E	2.000000
CALN1	2.000000
CASK	2.000000
FAM81A	2.000000
CAMKV	2.000000
ARHGAP21	2.000000
DDN	2.000000
SV2B	2.000000
FRRS1L	2.000000
ACSL4	2.000000
CAMK4	2.000000
NPTXR	2.000000
LINGO1	2.000000
HPCAL4	2.000000
LMO3	2.000000
LYPD1	2.000000
CHN1	2.000000
NRGN	2.000000
CAMK2A	1.866025
PRKCB	2.000000
NCALD	2.000000
RAB15	2.000000
FBXW11	2.000000
ADCY1	2.000000
FBXO11	2.000000
IGSF21	2.000000
SRGAP3	2.000000
NTNG1	2.000000
MAGEE1	2.000000
SCAMP1	2.000000
PSD3	2.000000
RORA	2.000000
DCAF7	2.000000
VGF	2.000000
EID2	2.000000
RGMA	2.000000
SCRT1	2.000000
POU2F2	2.000000
NBEA	2.000000
SRGAP1	2.000000
FCHSD2	2.000000
SLC16A1	2.000000
SLC36A1	2.000000
ATG12	2.000000
AGAP1	2.000000
ZDHHC22	2.000000
ACBD5	2.000000
AQP4	2.000000
TMEM163	2.000000
ZDHHC17	2.000000
ZIC4	2.000000
NEFM	1.866025
L1CAM	2.000000
IDS	2.000000
DNM3	2.000000
DNAJC6	2.000000
ADGRA1	2.000000
DZANK1	2.000000
SCN2B	2.000000
HSPA12A	2.000000
SYT13	2.000000
RAMP3	2.000000
LYNX1	2.000000
KCNA2	1.866025
OXR1	2.000000
DISP2	2.000000
PCSK2	2.000000
SHOX2	2.000000
SCN8A	2.000000
AAK1	2.000000
GABRA4	2.000000
NRIP3	1.866025
HLF	2.000000
PRKCD	2.000000
PTPN3	2.000000
KCNC2	2.000000
CDKL5	2.000000
CCDC136	2.000000
KCNMA1	1.866025
SPOCK3	2.000000
PTPN4	2.000000
PDP1	2.000000
RGS7BP	1.866025
PLCB4	2.000000
ELMO1	2.000000
ADARB1	2.000000
ILDR2	2.000000
AKAP8L	2.000000
SPTY2D1	2.000000
PCF11	2.000000
PITX2	2.000000
PITX1	2.000000
CLDN9	2.000000
TCEAL3	2.000000
KCNK9	2.000000
TSHB	2.000000
RORB	2.000000
GATA2	2.000000
TIMELESS	2.000000
CXCL14	2.000000
APOC3	2.000000
CGA	2.000000
ADORA2A	2.000000
RPRML	2.000000
CACNB1	2.000000
KCNQ5	2.000000
GABRA5	2.000000
PNOC	2.000000
HTR3A	2.000000
RELN	2.000000
CALB2	2.000000
PDE1A	1.866025
ADGRL2	2.000000
KCNIP2	2.000000
RGS10	2.000000
NOV	2.000000
CPNE5	2.000000
CRH	2.000000
GDA	2.000000
SEMA3E	2.000000
DLX2	2.000000
DLX5	2.000000
ARX	2.000000
NDNF	2.000000
MNX1	2.000000
ISL2	2.000000
EVX2	2.000000
FGF1	2.000000
NKX6-1	2.000000
NGFR	2.000000
SIM1	2.000000
SLC6A2	2.000000
SLC39A11	2.000000
SLC9B2	2.000000
HDAC6	2.000000
PRKG1	2.000000
ATP2B2	2.000000
PDE5A	2.000000
ITPR3	2.000000
PDE1B	2.000000
OMP	2.000000
PDE9A	2.000000
CBLN1	2.000000
MRPS35	2.000000
SHANK2	2.000000
NKAIN4	2.000000
CNTNAP2	2.000000
CERK	2.000000
CD3G	2.000000
SYT2	2.000000
PKP4	2.000000
ADGRB1	2.000000
HCN1	2.000000
SLC24A2	2.000000
GABRA1	2.000000
CLSTN3	2.000000
SLC24A3	2.000000
DLG4	2.000000
CNPY1	2.000000
GRIA3	2.000000
PENK	2.000000
GPSM1	2.000000
PPM1E	2.000000
PRKCA	2.000000
PCP4	2.000000
GRID2	2.000000
TPH1	2.000000
SLC6A4	2.000000
FEV	2.000000
TPH2	2.000000
ESM1	2.000000
SLC22A3	2.000000
CREBRF	2.000000
PRKX	2.000000
PRDM12	2.000000
DHCR24	2.000000
CALCA	2.000000
CALCB	2.000000
VWA5A	2.000000
PPP1R1C	2.000000
AVIL	2.000000
PRPH	2.000000
SCN9A	2.000000
RUFY2	2.000000
FAM189B	2.000000
CLGN	2.000000
NEFH	2.000000
AHNAK2	2.000000
PHF24	2.000000
KCNAB2	2.000000
ATL1	2.000000
HSPB8	2.000000
FKBP1B	2.000000
TLN2	2.000000
SYNM	2.000000
GDAP1	2.000000
DGKZ	2.000000
PRUNE2	2.000000
FGF13	2.000000
DGKH	2.000000
CPNE3	2.000000
CCDC92	2.000000
SNCG	2.000000
NICN1	2.000000
ADD2	2.000000
PIEZO2	2.000000
VAMP1	2.000000
SCN10A	2.000000
